id_livraison,id_commande,date_expedition,date_livraison,statut_livraison,transporteur
7513,7513,2022-06-29,2022-07-04,en attente,Bailly
7514,7514,2021-09-11,2021-09-14,en cours,Gomes Weiss S.A.
7515,7515,2025-10-19,2025-10-23,en cours,Pichon Grégoire SARL
7516,7516,2024-08-05,2024-08-11,en attente,Prévost et Fils
7517,7517,2024-02-04,2024-02-06,en attente,Blanchard
7518,7518,2019-05-08,2019-05-15,en cours,Bruneau Blanchet S.A.S.
7519,7519,2024-06-30,2024-07-06,livrée,Roy
7520,7520,2024-11-04,2024-11-06,en cours,Mahe
7521,7521,2021-04-04,2021-04-11,en cours,Cohen
7522,7522,2021-03-28,2021-03-30,en attente,Diaz
7523,7523,2023-07-24,2023-07-29,en cours,Klein SA
7524,7524,2019-09-17,2019-09-22,en cours,Roux Vallée SARL
7525,7525,2021-04-14,2021-04-19,livrée,Leroux
7526,7526,2024-04-20,2024-04-22,en attente,Lefebvre
7527,7527,2022-09-14,2022-09-17,livrée,Clerc S.A.R.L.
7528,7528,2021-08-15,2021-08-17,livrée,Andre Descamps et Fils
7529,7529,2023-01-17,2023-01-23,en cours,Goncalves Lejeune S.A.S.
7530,7530,2020-09-15,2020-09-17,en attente,Reynaud
7531,7531,2020-01-07,2020-01-09,en attente,Gallet
7532,7532,2023-01-17,2023-01-19,en cours,Jacques
7533,7533,2022-03-18,2022-03-19,en cours,Grenier
7534,7534,2023-01-20,2023-01-27,livrée,Lecomte
7535,7535,2021-01-08,2021-01-14,livrée,Lopes S.A.
7536,7536,2020-03-06,2020-03-11,livrée,Bigot Rocher SA
7537,7537,2024-10-08,2024-10-12,livrée,Parent Joly SA
7538,7538,2025-10-17,2025-10-24,livrée,Bigot
7539,7539,2025-02-02,2025-02-07,en cours,Gay
7540,7540,2024-02-26,2024-02-29,livrée,Chrétien
7541,7541,2025-07-19,2025-07-21,en cours,Denis S.A.R.L.
7542,7542,2020-06-20,2020-06-22,en attente,Ramos
7543,7543,2019-03-07,2019-03-12,en attente,Aubert
7544,7544,2019-07-28,2019-08-02,livrée,Weber SARL
7545,7545,2024-07-10,2024-07-11,livrée,Jacques
7546,7546,2024-08-28,2024-09-01,livrée,Rodriguez
7547,7547,2022-11-14,2022-11-15,en attente,Baron
7548,7548,2022-02-08,2022-02-09,en cours,Henry SA
7549,7549,2024-05-05,2024-05-10,livrée,Barbe SARL
7550,7550,2024-02-29,2024-03-02,en cours,Teixeira
7551,7551,2024-05-19,2024-05-22,en attente,Guérin
7552,7552,2024-11-10,2024-11-11,livrée,Masse
7553,7553,2019-08-16,2019-08-22,en attente,Langlois
7554,7554,2025-10-21,2025-10-26,en cours,Chevallier Lopez S.A.R.L.
7555,7555,2023-07-15,2023-07-21,en attente,Goncalves
7556,7556,2022-12-27,2022-12-30,livrée,Lévy et Fils
7557,7557,2025-09-21,2025-09-24,en attente,Poulain Cordier S.A.
7558,7558,2019-08-23,2019-08-27,en attente,Gomez S.A.R.L.
7559,7559,2021-10-09,2021-10-11,en cours,Godard
7560,7560,2023-12-02,2023-12-08,en attente,Lecomte
7561,7561,2019-06-03,2019-06-09,livrée,Brunel S.A.
7562,7562,2024-12-03,2024-12-08,en cours,Gérard
7563,7563,2024-09-06,2024-09-13,en cours,Descamps
7564,7564,2021-09-13,2021-09-17,en cours,Guichard SA
7565,7565,2024-03-20,2024-03-26,livrée,Blondel et Fils
7566,7566,2021-03-30,2021-04-06,livrée,Raynaud Martineau et Fils
7567,7567,2022-01-16,2022-01-23,en cours,Grenier
7568,7568,2024-04-14,2024-04-15,en cours,Vallet
7569,7569,2020-12-26,2021-01-01,livrée,Seguin Bouvier S.A.
7570,7570,2020-07-11,2020-07-12,en attente,Dupuy
7571,7571,2020-03-26,2020-03-27,en cours,Barre
7572,7572,2020-10-07,2020-10-08,livrée,Loiseau Bazin S.A.S.
7573,7573,2020-10-01,2020-10-08,livrée,Renard
7574,7574,2023-12-16,2023-12-18,en cours,Noël
7575,7575,2025-06-23,2025-06-24,en cours,Girard et Fils
7576,7576,2020-10-16,2020-10-21,en attente,Robert Bodin S.A.S.
7577,7577,2021-10-20,2021-10-27,en cours,Dupuis
7578,7578,2025-10-09,2025-10-12,en attente,Maillard
7579,7579,2020-03-04,2020-03-07,livrée,Techer Samson S.A.
7580,7580,2019-06-02,2019-06-06,en cours,Hubert
7581,7581,2020-01-10,2020-01-12,en attente,Pasquier
7582,7582,2019-09-23,2019-09-26,en cours,Denis S.A.
7583,7583,2024-06-25,2024-06-28,en cours,Marie
7584,7584,2024-05-03,2024-05-07,en cours,Camus Aubert et Fils
7585,7585,2019-02-01,2019-02-08,en cours,Costa
7586,7586,2022-10-12,2022-10-19,en cours,Guyon
7587,7587,2024-05-27,2024-06-01,en cours,Royer Lenoir SA
7588,7588,2019-06-22,2019-06-29,en attente,Pottier Dos Santos S.A.S.
7589,7589,2020-05-08,2020-05-09,livrée,Delorme
7590,7590,2021-01-04,2021-01-10,en attente,Clerc
7591,7591,2023-02-21,2023-02-24,en cours,Pruvost et Fils
7592,7592,2023-08-07,2023-08-14,livrée,Tessier
7593,7593,2022-11-06,2022-11-11,en cours,Gilles Lecoq SA
7594,7594,2021-03-13,2021-03-18,livrée,Marchand
7595,7595,2019-06-08,2019-06-15,livrée,Cohen Adam et Fils
7596,7596,2024-01-06,2024-01-08,en cours,Bouvet SA
7597,7597,2025-11-16,2025-11-23,en attente,Benoit
7598,7598,2022-07-13,2022-07-14,en cours,Vincent SARL
7599,7599,2023-08-28,2023-09-03,livrée,Maréchal et Fils
7600,7600,2022-10-18,2022-10-24,livrée,Bernard S.A.
7601,7601,2022-03-26,2022-03-31,en cours,Barre SA
7602,7602,2025-11-16,2025-11-23,en cours,Hardy et Fils
7603,7603,2023-12-29,2024-01-02,en attente,Marie
7604,7604,2023-06-09,2023-06-14,livrée,Mary
7605,7605,2025-03-09,2025-03-15,en cours,Richard Renard S.A.S.
7606,7606,2023-08-04,2023-08-11,en attente,Allain S.A.R.L.
7607,7607,2021-10-15,2021-10-21,en attente,Lenoir
7608,7608,2019-09-19,2019-09-20,en attente,Peltier
7609,7609,2022-09-23,2022-09-27,en cours,Marion
7610,7610,2025-02-23,2025-02-25,en attente,Schmitt
7611,7611,2021-08-06,2021-08-09,en cours,Ollivier
7612,7612,2023-11-29,2023-12-04,en cours,Joubert S.A.R.L.
7613,7613,2020-05-17,2020-05-21,en cours,Guichard
7614,7614,2025-09-07,2025-09-10,livrée,Leroux
7615,7615,2021-08-02,2021-08-07,livrée,Gilbert S.A.
7616,7616,2024-11-02,2024-11-05,en cours,Richard SARL
7617,7617,2025-01-08,2025-01-11,en attente,Delaunay S.A.R.L.
7618,7618,2021-11-29,2021-11-30,livrée,Gaudin
7619,7619,2023-08-29,2023-09-02,en attente,Riou Lacroix SARL
7620,7620,2024-09-14,2024-09-15,livrée,Bonnet
7621,7621,2021-12-26,2021-12-27,en attente,Hoareau
7622,7622,2025-10-05,2025-10-07,en cours,Blot Boulay et Fils
7623,7623,2022-09-06,2022-09-12,en cours,Aubert SARL
7624,7624,2021-08-12,2021-08-19,livrée,Maillard Deschamps S.A.S.
7625,7625,2020-04-13,2020-04-19,en attente,Hubert Bazin S.A.
7626,7626,2025-10-01,2025-10-02,en attente,Evrard S.A.
7627,7627,2025-05-11,2025-05-17,en attente,Gay
7628,7628,2019-04-08,2019-04-13,livrée,Vasseur Noël S.A.S.
7629,7629,2020-03-28,2020-03-29,en cours,Boyer
7630,7630,2021-05-22,2021-05-25,en cours,Rossi SA
7631,7631,2019-07-24,2019-07-31,en attente,Boucher
7632,7632,2022-05-01,2022-05-02,en cours,Valentin Martin S.A.R.L.
7633,7633,2020-10-08,2020-10-09,livrée,Courtois
7634,7634,2024-09-07,2024-09-12,en cours,Andre S.A.
7635,7635,2025-11-11,2025-11-13,en cours,Joubert SARL
7636,7636,2019-05-17,2019-05-19,livrée,Gonzalez
7637,7637,2024-05-22,2024-05-23,livrée,Louis
7638,7638,2020-11-18,2020-11-25,en cours,Navarro
7639,7639,2025-08-24,2025-08-30,livrée,Daniel SARL
7640,7640,2020-08-31,2020-09-06,en cours,Hoareau SA
7641,7641,2024-07-10,2024-07-17,en attente,Texier
7642,7642,2019-01-29,2019-02-01,en attente,Jourdan
7643,7643,2025-01-07,2025-01-13,en cours,Pons
7644,7644,2025-08-18,2025-08-20,livrée,Lecomte Giraud S.A.
7645,7645,2022-11-17,2022-11-24,en attente,Bouvier
7646,7646,2023-11-11,2023-11-13,livrée,Weiss Renaud et Fils
7647,7647,2022-07-13,2022-07-18,en cours,Menard
7648,7648,2019-12-01,2019-12-06,en attente,Hoareau
7649,7649,2022-11-25,2022-11-30,livrée,Klein
7650,7650,2020-02-24,2020-02-25,en cours,Mahe SA
7651,7651,2022-03-15,2022-03-22,livrée,Roger Picard S.A.S.
7652,7652,2024-09-06,2024-09-08,en attente,Vallet
7653,7653,2020-07-21,2020-07-26,en attente,Prévost Antoine S.A.S.
7654,7654,2023-06-07,2023-06-08,en attente,Labbé Fleury S.A.S.
7655,7655,2024-01-22,2024-01-27,livrée,Picard S.A.S.
7656,7656,2020-02-29,2020-03-02,en cours,Jean
7657,7657,2023-08-03,2023-08-04,en cours,Leleu
7658,7658,2019-06-02,2019-06-04,en cours,Lesage
7659,7659,2023-08-30,2023-09-01,livrée,Wagner SARL
7660,7660,2023-11-10,2023-11-12,en cours,Blanchard S.A.R.L.
7661,7661,2020-07-06,2020-07-11,livrée,Martinez
7662,7662,2025-06-06,2025-06-11,en attente,Bertrand SA
7663,7663,2022-03-04,2022-03-09,en attente,Weiss
7664,7664,2019-03-19,2019-03-23,en attente,Delattre SA
7665,7665,2022-01-31,2022-02-01,livrée,Collet S.A.R.L.
7666,7666,2020-05-07,2020-05-08,en cours,Humbert S.A.
7667,7667,2024-02-11,2024-02-14,en attente,Daniel Marques et Fils
7668,7668,2020-04-09,2020-04-14,en attente,Coste
7669,7669,2021-10-07,2021-10-10,en cours,Hernandez SA
7670,7670,2021-04-03,2021-04-05,en cours,Barbier
7671,7671,2020-11-22,2020-11-29,en cours,Perret Torres S.A.S.
7672,7672,2021-10-15,2021-10-17,en attente,Germain
7673,7673,2023-02-12,2023-02-15,en cours,Albert
7674,7674,2022-09-07,2022-09-08,en cours,Bailly
7675,7675,2024-02-01,2024-02-02,livrée,Masse
7676,7676,2024-03-18,2024-03-23,en attente,Humbert Muller SA
7677,7677,2023-02-20,2023-02-25,en attente,Lacroix SARL
7678,7678,2021-05-31,2021-06-06,en cours,Étienne Bourdon S.A.
7679,7679,2025-05-12,2025-05-14,livrée,Simon SARL
7680,7680,2023-09-03,2023-09-04,livrée,Besnard
7681,7681,2020-09-25,2020-10-01,en cours,Labbé
7682,7682,2022-01-05,2022-01-12,en attente,Girard Michaud SA
7683,7683,2021-03-04,2021-03-08,livrée,Duhamel SA
7684,7684,2024-02-29,2024-03-06,en cours,Lecomte
7685,7685,2019-03-07,2019-03-13,livrée,Dupré
7686,7686,2019-08-22,2019-08-29,en attente,Vaillant S.A.R.L.
7687,7687,2020-09-04,2020-09-09,livrée,Buisson S.A.
7688,7688,2020-11-08,2020-11-13,en attente,Perrier Delmas S.A.
7689,7689,2023-05-30,2023-06-05,livrée,Evrard
7690,7690,2020-04-18,2020-04-21,en cours,Descamps Perrier S.A.
7691,7691,2021-08-25,2021-08-26,livrée,Rémy
7692,7692,2021-02-15,2021-02-19,en attente,Millet Hoareau S.A.R.L.
7693,7693,2019-06-09,2019-06-13,en cours,Mercier Letellier SA
7694,7694,2022-12-18,2022-12-19,en attente,Fleury
7695,7695,2023-11-26,2023-11-29,livrée,Nguyen et Fils
7696,7696,2022-05-20,2022-05-21,en attente,Benard Imbert SARL
7697,7697,2021-10-25,2021-10-27,en attente,Thierry
7698,7698,2023-10-30,2023-10-31,en attente,Lévêque
7699,7699,2023-02-04,2023-02-10,en cours,Gallet SA
7700,7700,2021-02-08,2021-02-13,en cours,Brunel
7701,7701,2024-06-08,2024-06-14,en attente,Leclerc
7702,7702,2020-06-19,2020-06-22,en attente,Guyot
7703,7703,2022-05-19,2022-05-22,en cours,Grenier
7704,7704,2021-09-22,2021-09-26,en attente,Rousset
7705,7705,2023-05-05,2023-05-06,en attente,Samson Maréchal S.A.R.L.
7706,7706,2024-12-04,2024-12-10,en attente,Coulon
7707,7707,2023-08-27,2023-09-02,livrée,Bertin S.A.R.L.
7708,7708,2020-04-14,2020-04-20,en attente,Toussaint Étienne S.A.S.
7709,7709,2022-12-23,2022-12-28,livrée,Moulin S.A.R.L.
7710,7710,2023-12-04,2023-12-06,livrée,Dumas Morvan et Fils
7711,7711,2019-10-12,2019-10-14,en attente,Grenier
7712,7712,2022-10-10,2022-10-15,en cours,Barthelemy
7713,7713,2020-09-26,2020-10-01,livrée,Labbé Joseph SA
7714,7714,2020-03-01,2020-03-05,en attente,Pineau
7715,7715,2022-11-07,2022-11-08,livrée,Mace Sanchez et Fils
7716,7716,2019-03-23,2019-03-24,livrée,Lesage SA
7717,7717,2025-07-23,2025-07-25,en attente,Letellier
7718,7718,2025-09-15,2025-09-21,en cours,Bazin et Fils
7719,7719,2020-12-17,2020-12-22,en cours,Navarro
7720,7720,2025-09-12,2025-09-14,en cours,Dufour SARL
7721,7721,2023-03-27,2023-03-29,en attente,Lefèvre Bertrand SARL
7722,7722,2023-06-06,2023-06-12,en attente,Neveu
7723,7723,2021-02-18,2021-02-22,en attente,Mercier
7724,7724,2021-09-14,2021-09-19,en cours,Fontaine
7725,7725,2025-10-19,2025-10-22,livrée,Sanchez S.A.R.L.
7726,7726,2021-04-12,2021-04-15,en cours,Maury S.A.R.L.
7727,7727,2019-07-05,2019-07-12,livrée,Pierre Raymond SA
7728,7728,2021-03-16,2021-03-17,en attente,Olivier S.A.
7729,7729,2024-06-03,2024-06-08,en cours,Benard
7730,7730,2023-06-27,2023-06-29,en attente,Laroche
7731,7731,2020-04-23,2020-04-28,livrée,Mary
7732,7732,2021-06-08,2021-06-09,livrée,Garcia Becker S.A.S.
7733,7733,2020-01-16,2020-01-19,en attente,Allain Pages et Fils
7734,7734,2020-01-16,2020-01-23,en cours,Cohen
7735,7735,2019-06-01,2019-06-05,en attente,Letellier SA
7736,7736,2025-10-22,2025-10-28,livrée,Moreau Da Silva SA
7737,7737,2023-03-22,2023-03-26,en cours,Carre
7738,7738,2020-03-15,2020-03-20,en cours,Hernandez SA
7739,7739,2023-07-06,2023-07-11,en attente,Seguin S.A.S.
7740,7740,2023-08-08,2023-08-15,en cours,Rivière
7741,7741,2022-10-02,2022-10-06,en attente,Noël Pages et Fils
7742,7742,2025-02-18,2025-02-25,en cours,Boulay
7743,7743,2022-05-07,2022-05-08,en cours,Lamy
7744,7744,2025-04-11,2025-04-13,en cours,Rossi S.A.
7745,7745,2025-11-07,2025-11-10,en cours,Le Gall SA
7746,7746,2019-04-10,2019-04-12,livrée,Langlois
7747,7747,2023-11-29,2023-12-06,en attente,Roger Bonneau et Fils
7748,7748,2019-10-12,2019-10-13,en attente,Gomez
7749,7749,2020-08-23,2020-08-28,en cours,Launay SA
7750,7750,2021-02-08,2021-02-09,en attente,Maillet SA
7751,7751,2022-04-19,2022-04-23,livrée,Pires
7752,7752,2025-09-21,2025-09-25,en attente,Royer
7753,7753,2024-12-14,2024-12-15,en attente,Duhamel
7754,7754,2022-11-03,2022-11-09,en attente,Perez
7755,7755,2020-01-10,2020-01-12,en attente,Humbert
7756,7756,2020-01-15,2020-01-21,en attente,Guichard
7757,7757,2025-11-28,2025-11-29,en attente,Schneider Gomes SA
7758,7758,2022-02-11,2022-02-18,en cours,Marques
7759,7759,2021-05-21,2021-05-26,en attente,Jacques Lambert S.A.R.L.
7760,7760,2022-06-18,2022-06-25,livrée,Barthelemy et Fils
7761,7761,2025-12-16,2025-12-19,en attente,Hoareau
7762,7762,2020-11-16,2020-11-20,en attente,Schneider Girard S.A.R.L.
7763,7763,2019-05-11,2019-05-13,en cours,Bouvet
7764,7764,2019-03-05,2019-03-10,en cours,Gomez
7765,7765,2024-09-01,2024-09-02,en attente,Breton Guérin SA
7766,7766,2021-05-02,2021-05-06,en attente,Vaillant et Fils
7767,7767,2023-05-22,2023-05-29,en cours,Charles S.A.S.
7768,7768,2025-12-29,2025-12-31,livrée,Tanguy
7769,7769,2022-05-12,2022-05-17,en cours,Bernard Pinto SARL
7770,7770,2024-05-24,2024-05-30,livrée,Perez
7771,7771,2021-11-20,2021-11-27,livrée,Hamon Michel et Fils
7772,7772,2019-01-22,2019-01-27,en cours,Lévêque SA
7773,7773,2020-05-31,2020-06-02,en cours,Ribeiro
7774,7774,2020-02-13,2020-02-20,en cours,Rey
7775,7775,2024-08-07,2024-08-12,en cours,Monnier Clément et Fils
7776,7776,2022-01-30,2022-02-06,livrée,Marie S.A.S.
7777,7777,2021-10-06,2021-10-09,en attente,Gaillard
7778,7778,2023-07-18,2023-07-20,en cours,Morvan SARL
7779,7779,2022-04-23,2022-04-29,livrée,Thierry S.A.S.
7780,7780,2020-10-06,2020-10-08,livrée,De Oliveira Henry SARL
7781,7781,2019-07-06,2019-07-08,en attente,Besnard
7782,7782,2019-12-07,2019-12-11,en attente,Fournier Ramos S.A.R.L.
7783,7783,2021-11-27,2021-12-02,en attente,Gomez
7784,7784,2023-02-01,2023-02-03,livrée,Germain S.A.
7785,7785,2022-07-26,2022-07-29,en attente,Fouquet SA
7786,7786,2021-12-12,2021-12-16,en cours,Torres S.A.
7787,7787,2023-02-04,2023-02-07,en attente,Mercier
7788,7788,2020-05-07,2020-05-11,en attente,Reynaud Garnier S.A.S.
7789,7789,2022-07-08,2022-07-10,en attente,Dupuis
7790,7790,2023-03-04,2023-03-09,en cours,Bruneau
7791,7791,2020-03-04,2020-03-11,en cours,Diaz Blin et Fils
7792,7792,2021-07-15,2021-07-16,en cours,Millet S.A.S.
7793,7793,2019-07-22,2019-07-25,livrée,Clément Morin S.A.R.L.
7794,7794,2020-02-29,2020-03-05,en cours,Didier
7795,7795,2023-10-18,2023-10-22,livrée,Daniel
7796,7796,2025-05-10,2025-05-17,en cours,Duhamel
7797,7797,2019-07-01,2019-07-08,en attente,Roger S.A.R.L.
7798,7798,2021-01-21,2021-01-24,livrée,Fouquet Chrétien S.A.S.
7799,7799,2020-10-14,2020-10-18,livrée,Gay S.A.
7800,7800,2023-12-24,2023-12-27,livrée,Paul et Fils
7801,7801,2019-05-14,2019-05-19,livrée,Fournier S.A.
7802,7802,2025-02-21,2025-02-24,livrée,Carre
7803,7803,2025-12-29,2025-12-31,en cours,Bertin
7804,7804,2021-08-29,2021-09-03,en attente,Lacroix Martin S.A.R.L.
7805,7805,2022-04-11,2022-04-18,en cours,Rousset Brunel SA
7806,7806,2022-12-27,2022-12-29,en attente,Lamy
7807,7807,2021-07-29,2021-08-01,livrée,David
7808,7808,2019-01-15,2019-01-19,en attente,Voisin
7809,7809,2021-09-18,2021-09-23,en attente,Marin
7810,7810,2024-05-14,2024-05-19,en attente,Garnier S.A.
7811,7811,2023-05-14,2023-05-20,en attente,Rodriguez
7812,7812,2020-01-02,2020-01-05,livrée,Jacquot SARL
7813,7813,2020-07-20,2020-07-27,en attente,Buisson
7814,7814,2019-03-20,2019-03-22,livrée,Lefort S.A.S.
7815,7815,2025-07-26,2025-07-31,livrée,Delannoy
7816,7816,2024-09-19,2024-09-24,en attente,Normand SARL
7817,7817,2019-04-24,2019-04-28,en cours,Seguin
7818,7818,2019-01-08,2019-01-13,livrée,Briand SARL
7819,7819,2023-06-15,2023-06-19,en attente,Petit
7820,7820,2021-07-04,2021-07-05,en attente,Roussel SA
7821,7821,2019-07-10,2019-07-16,en cours,Voisin
7822,7822,2024-05-13,2024-05-15,en cours,Roger S.A.R.L.
7823,7823,2023-12-31,2024-01-03,livrée,Robin et Fils
7824,7824,2019-09-09,2019-09-12,livrée,François S.A.
7825,7825,2025-10-08,2025-10-11,livrée,Imbert Bodin S.A.S.
7826,7826,2019-03-28,2019-03-30,livrée,Reynaud
7827,7827,2019-08-21,2019-08-22,en cours,Fernandes
7828,7828,2025-08-20,2025-08-22,livrée,Lemonnier Barthelemy S.A.S.
7829,7829,2022-11-22,2022-11-25,livrée,Godard
7830,7830,2019-01-08,2019-01-13,livrée,Gimenez Simon S.A.S.
7831,7831,2020-12-07,2020-12-11,en attente,Camus SARL
7832,7832,2024-11-29,2024-12-04,livrée,Michel
7833,7833,2021-04-19,2021-04-22,livrée,Le Roux Lucas S.A.
7834,7834,2022-09-30,2022-10-04,en attente,Vaillant
7835,7835,2025-10-20,2025-10-23,livrée,Pages
7836,7836,2023-06-09,2023-06-11,en cours,Moulin
7837,7837,2023-04-28,2023-05-03,en attente,Joly SA
7838,7838,2021-11-07,2021-11-08,en attente,Devaux
7839,7839,2020-05-22,2020-05-28,en attente,Delattre S.A.
7840,7840,2025-03-16,2025-03-17,livrée,Pichon SA
7841,7841,2022-09-27,2022-09-28,en attente,Pons S.A.S.
7842,7842,2025-02-05,2025-02-09,livrée,Carre
7843,7843,2022-03-11,2022-03-18,en attente,Marques
7844,7844,2022-01-16,2022-01-22,en attente,Diallo et Fils
7845,7845,2023-11-20,2023-11-27,livrée,Guillot S.A.R.L.
7846,7846,2019-02-21,2019-02-28,en cours,Dijoux
7847,7847,2024-03-30,2024-04-02,en attente,Besnard Delaunay SARL
7848,7848,2022-04-23,2022-04-26,en cours,Rémy
7849,7849,2025-04-25,2025-04-26,en attente,Chauvin
7850,7850,2025-07-14,2025-07-15,en attente,Texier
7851,7851,2025-10-01,2025-10-03,en attente,Prévost Roy SARL
7852,7852,2024-12-24,2024-12-29,en cours,Lacroix
7853,7853,2022-04-13,2022-04-18,livrée,Jourdan
7854,7854,2021-11-27,2021-12-03,livrée,Muller
7855,7855,2021-05-06,2021-05-12,livrée,Neveu
7856,7856,2025-10-16,2025-10-21,en attente,Dupuis S.A.S.
7857,7857,2020-01-16,2020-01-17,livrée,Allain
7858,7858,2023-11-23,2023-11-29,livrée,Aubert
7859,7859,2020-06-24,2020-07-01,livrée,Pereira
7860,7860,2019-04-12,2019-04-19,en attente,Jacques Normand SARL
7861,7861,2025-02-22,2025-02-25,en cours,Bourdon Gay S.A.R.L.
7862,7862,2023-03-30,2023-04-03,en cours,Samson
7863,7863,2023-03-18,2023-03-21,livrée,Dupuy
7864,7864,2022-07-09,2022-07-12,livrée,Bouvier Moulin et Fils
7865,7865,2023-01-23,2023-01-29,en cours,Olivier S.A.R.L.
7866,7866,2022-12-08,2022-12-13,en attente,Lopes SA
7867,7867,2023-08-15,2023-08-20,en attente,Perrier
7868,7868,2020-10-07,2020-10-13,en cours,Pottier Masse SA
7869,7869,2024-08-08,2024-08-11,en attente,Dupuis Rossi et Fils
7870,7870,2021-09-04,2021-09-07,livrée,Evrard
7871,7871,2022-07-15,2022-07-16,en attente,Dupont
7872,7872,2023-02-16,2023-02-19,livrée,Lemaire
7873,7873,2022-11-17,2022-11-20,en cours,Colin
7874,7874,2020-01-14,2020-01-21,livrée,Raynaud Hubert S.A.R.L.
7875,7875,2021-11-21,2021-11-28,en cours,Pottier
7876,7876,2024-12-12,2024-12-14,en cours,Lemaire
7877,7877,2023-12-24,2023-12-30,livrée,Launay
7878,7878,2022-11-17,2022-11-20,en cours,Lopes
7879,7879,2022-08-11,2022-08-12,en cours,Collet
7880,7880,2025-06-02,2025-06-05,livrée,Gaudin Rocher S.A.R.L.
7881,7881,2020-06-19,2020-06-26,en cours,Ferrand
7882,7882,2021-08-08,2021-08-15,livrée,Hardy Bègue S.A.
7883,7883,2024-01-02,2024-01-07,livrée,Dupont S.A.R.L.
7884,7884,2021-10-18,2021-10-23,en cours,Giraud
7885,7885,2020-02-21,2020-02-24,en cours,Joubert SA
7886,7886,2023-12-31,2024-01-01,en cours,Dias S.A.S.
7887,7887,2024-05-18,2024-05-19,en attente,Bernard S.A.R.L.
7888,7888,2022-12-11,2022-12-18,en cours,Delahaye
7889,7889,2022-05-18,2022-05-21,en attente,Boulay
7890,7890,2020-11-11,2020-11-14,en attente,Berthelot
7891,7891,2025-12-23,2025-12-29,en attente,Meyer S.A.S.
7892,7892,2025-11-24,2025-11-29,en cours,Lemonnier S.A.S.
7893,7893,2025-09-10,2025-09-11,livrée,Alves Blin S.A.R.L.
7894,7894,2020-01-17,2020-01-24,en cours,Fernandes
7895,7895,2025-02-08,2025-02-11,en attente,Albert S.A.
7896,7896,2023-11-25,2023-11-29,livrée,Thibault SARL
7897,7897,2024-11-28,2024-11-29,livrée,Hoarau SA
7898,7898,2024-10-29,2024-11-01,en cours,Jacques Bonneau et Fils
7899,7899,2024-03-04,2024-03-09,livrée,Legros
7900,7900,2021-03-30,2021-04-01,en attente,Fontaine
7901,7901,2023-06-17,2023-06-20,en cours,Humbert S.A.R.L.
7902,7902,2020-02-05,2020-02-10,en cours,Riou
7903,7903,2024-04-27,2024-04-29,en attente,Lagarde SARL
7904,7904,2021-06-26,2021-06-28,en attente,Bourdon
7905,7905,2025-12-26,2026-01-02,en cours,Bruneau SA
7906,7906,2021-01-19,2021-01-24,en cours,Peltier
7907,7907,2023-03-11,2023-03-16,livrée,Germain
7908,7908,2024-10-19,2024-10-21,en attente,Besson
7909,7909,2022-06-01,2022-06-08,en attente,Thibault
7910,7910,2025-08-02,2025-08-03,en cours,Brunet
7911,7911,2024-11-03,2024-11-05,en cours,Da Silva
7912,7912,2019-05-22,2019-05-23,en attente,Guillou Lecomte SARL
7913,7913,2024-12-18,2024-12-24,en cours,Diaz SARL
7914,7914,2024-03-10,2024-03-11,en attente,Lefèvre Le Gall S.A.S.
7915,7915,2021-06-20,2021-06-21,en cours,Roche
7916,7916,2020-09-21,2020-09-23,livrée,Fontaine
7917,7917,2019-12-18,2019-12-20,en cours,Duhamel S.A.S.
7918,7918,2023-02-28,2023-03-07,en cours,Gomez Dupont S.A.R.L.
7919,7919,2024-04-14,2024-04-19,en attente,Courtois
7920,7920,2024-06-03,2024-06-07,en cours,Gaillard et Fils
7921,7921,2021-05-26,2021-05-28,livrée,Chrétien
