id_commande,id_client,date_commande,statut_commande,montant_total,mode_commande
7355,4178,2022-10-27,expédiée,295.62,web
7356,5244,2020-09-22,échouée,1710.81,web
7357,882,2025-11-15,expédiée,146.97,web
7358,2682,2023-07-31,expédiée,1882.54,web
7359,2005,2021-03-13,livrée,74.46,mobile
7360,1794,2025-11-07,livrée,517.88,web
7361,1457,2023-01-19,échouée,1959.23,mobile
7362,1382,2024-12-20,expédiée,446.77,mobile
7363,3890,2023-06-25,échouée,1423.72,mobile
7364,1707,2020-05-14,livrée,796.45,web
7365,5420,2022-03-09,en cours,1705.21,mobile
7366,4034,2020-04-21,expédiée,1889.4,web
7367,984,2019-12-02,expédiée,888.84,mobile
7368,3782,2024-12-02,en cours,1960.9,mobile
7369,3448,2021-03-03,livrée,111.51,web
7370,5478,2025-07-09,expédiée,1773.03,web
7371,5038,2019-01-28,livrée,980.38,mobile
7372,1416,2019-04-03,en cours,1466.79,mobile
7373,1449,2023-06-18,livrée,114.99,mobile
7374,298,2024-04-02,livrée,609.18,web
7375,2257,2022-12-04,expédiée,202.83,mobile
7376,2878,2025-11-06,expédiée,215.6,mobile
7377,5151,2024-12-02,échouée,414.52,web
7378,3116,2024-10-30,expédiée,551.08,web
7379,2420,2024-02-20,livrée,1662.91,web
7380,1318,2021-04-18,livrée,819.29,mobile
7381,158,2025-01-02,expédiée,1052.55,web
7382,4509,2021-08-13,livrée,1979.07,web
7383,4943,2024-06-16,échouée,1726.34,web
7384,804,2024-12-06,échouée,235.26,web
7385,1870,2023-01-08,échouée,290.2,web
7386,146,2021-11-27,en cours,1636.62,web
7387,4487,2024-10-26,expédiée,1056.89,mobile
7388,2290,2024-03-25,livrée,886.1,mobile
7389,2968,2022-01-21,livrée,1632.18,mobile
7390,5445,2022-02-07,en cours,873.97,web
7391,1970,2020-03-30,en cours,139.71,web
7392,3552,2021-02-05,expédiée,845.89,mobile
7393,5997,2019-11-17,expédiée,1707.86,web
7394,4822,2023-05-07,expédiée,1693.11,mobile
7395,2444,2019-05-14,livrée,1899.05,mobile
7396,5834,2023-07-02,en cours,485.92,mobile
7397,357,2021-02-28,expédiée,777.46,web
7398,510,2022-02-09,en cours,906.47,web
7399,4477,2025-03-03,échouée,958.62,web
7400,2602,2022-06-21,échouée,1568.13,web
7401,1798,2019-12-24,échouée,810.07,web
7402,3280,2025-05-05,expédiée,961.34,web
7403,4414,2025-06-12,échouée,1324.83,web
7404,3564,2021-12-05,échouée,1903.56,web
7405,3495,2022-11-23,échouée,977.7,mobile
7406,986,2023-08-19,livrée,1638.67,web
7407,2035,2023-05-10,en cours,759.51,web
7408,4929,2020-07-25,expédiée,1153.5,web
7409,2989,2022-12-27,expédiée,1226.21,mobile
7410,23,2021-10-18,livrée,1563.48,web
7411,2817,2020-02-20,en cours,880.27,web
7412,3615,2023-04-20,livrée,1622.67,web
7413,473,2025-11-09,échouée,214.25,web
7414,2976,2023-06-14,livrée,1847.2,mobile
7415,1173,2020-07-25,en cours,1985.49,web
7416,5555,2025-08-02,expédiée,1867.72,mobile
7417,1402,2022-08-24,échouée,808.31,mobile
7418,4829,2020-06-17,échouée,1254.97,mobile
7419,1810,2020-08-15,expédiée,1405.23,mobile
7420,1068,2024-03-20,livrée,259.89,mobile
7421,5634,2022-12-04,expédiée,1435.22,web
7422,5156,2023-11-12,échouée,1505.26,mobile
7423,5899,2025-05-24,en cours,1395.87,mobile
7424,1403,2023-03-04,livrée,1439.82,mobile
7425,5534,2022-07-30,échouée,1681.88,mobile
7426,5629,2021-02-18,expédiée,754.3,web
7427,4683,2025-01-13,échouée,1241.18,web
7428,3268,2020-09-05,livrée,921.87,mobile
7429,3362,2020-12-13,expédiée,1301.96,web
7430,5857,2020-05-18,livrée,1657.46,web
7431,5412,2021-12-28,en cours,1324.85,web
7432,3015,2023-04-01,échouée,1797.59,web
7433,4038,2022-04-25,en cours,549.24,mobile
7434,3946,2025-09-05,échouée,172.34,web
7435,4665,2019-11-11,livrée,623.22,mobile
7436,3371,2019-12-11,échouée,918.58,mobile
7437,3091,2019-08-22,livrée,179.62,mobile
7438,144,2022-06-18,livrée,328.36,web
7439,3018,2025-07-27,expédiée,1828.46,web
7440,3198,2025-03-18,échouée,578.41,mobile
7441,2378,2021-12-07,livrée,1515.91,web
7442,694,2024-12-09,livrée,1026.07,web
7443,1148,2019-10-30,livrée,1315.86,mobile
7444,4585,2024-11-08,échouée,509.76,mobile
7445,3539,2021-06-23,en cours,1055.98,web
7446,4908,2021-05-07,échouée,227.24,web
7447,2703,2023-09-06,expédiée,1085.29,mobile
7448,2737,2019-04-14,expédiée,1912.9,web
7449,2514,2025-08-06,échouée,1335.28,mobile
7450,1585,2022-10-07,échouée,42.4,mobile
7451,5309,2022-05-03,livrée,641.99,mobile
7452,3217,2019-09-29,expédiée,102.22,mobile
7453,1823,2020-11-09,livrée,1528.68,web
7454,4522,2024-01-18,en cours,708.03,mobile
7455,3145,2024-06-26,livrée,574.81,web
7456,5741,2021-07-20,en cours,651.11,mobile
7457,4216,2023-08-06,en cours,1575.09,mobile
7458,2850,2019-10-10,livrée,944.62,mobile
7459,1022,2022-10-04,livrée,1583.04,mobile
7460,3590,2019-09-06,échouée,56.09,web
7461,3059,2022-12-07,en cours,1683.51,mobile
7462,2317,2024-03-27,expédiée,501.05,web
7463,2839,2024-03-27,livrée,996.89,mobile
7464,5653,2024-05-25,échouée,1916.13,mobile
7465,4173,2022-01-20,livrée,1463.13,web
7466,3713,2023-11-16,échouée,437.24,web
7467,4997,2024-11-20,échouée,1801.47,mobile
7468,2937,2022-09-01,livrée,1290.04,mobile
7469,2614,2025-11-21,livrée,1958.34,web
7470,2987,2020-01-21,échouée,526.56,mobile
7471,3636,2023-07-11,livrée,351.79,mobile
7472,5055,2023-05-08,expédiée,1204.21,web
7473,379,2024-10-15,en cours,1873.77,web
7474,4913,2022-11-20,expédiée,1916.06,web
7475,3580,2024-06-23,échouée,130.64,web
7476,4389,2019-02-06,échouée,1474.31,mobile
7477,5326,2023-04-25,livrée,1141.99,web
7478,3892,2021-10-25,échouée,949.82,web
7479,1388,2019-04-12,en cours,730.73,web
7480,5270,2019-12-21,en cours,1221.96,mobile
7481,4501,2021-03-11,en cours,731.52,web
7482,2589,2025-01-10,livrée,1667.58,mobile
7483,5145,2022-03-14,en cours,1203.33,web
7484,5544,2020-12-03,livrée,855.57,web
7485,5224,2023-07-31,en cours,744.41,mobile
7486,2211,2021-05-14,en cours,1448.48,mobile
7487,1233,2023-11-16,livrée,1987.89,mobile
7488,5507,2020-09-28,expédiée,423.53,web
7489,2408,2022-12-22,en cours,1703.79,mobile
7490,5568,2025-03-16,échouée,600.2,web
7491,467,2025-08-03,expédiée,1296.04,mobile
7492,2861,2019-09-23,échouée,1682.86,mobile
7493,35,2025-03-30,échouée,190.44,web
7494,2858,2019-07-14,en cours,1177.27,mobile
7495,2530,2024-01-04,livrée,276.61,web
7496,5512,2024-04-24,expédiée,1534.37,web
7497,5349,2023-02-25,échouée,355.03,mobile
7498,5624,2019-01-11,en cours,171.92,web
7499,4912,2022-11-03,livrée,229.95,web
7500,869,2023-02-24,en cours,66.52,mobile
7501,5788,2025-05-04,échouée,1388.29,mobile
7502,759,2019-03-21,livrée,217.58,mobile
7503,2934,2020-03-17,échouée,809.34,mobile
7504,2272,2020-10-04,en cours,829.76,web
7505,4584,2020-07-16,livrée,1655.0,mobile
7506,2769,2022-05-22,livrée,1974.34,web
7507,5612,2019-12-24,en cours,1271.89,web
7508,5460,2025-08-27,échouée,1913.61,mobile
7509,4070,2025-04-22,en cours,942.24,web
7510,491,2019-01-23,expédiée,528.33,web
7511,3053,2019-07-20,échouée,151.13,web
7512,3040,2023-08-11,échouée,672.27,mobile
7513,2638,2022-06-29,en cours,1217.42,mobile
7514,5678,2021-09-10,échouée,313.59,web
7515,1011,2025-10-18,en cours,1034.71,web
7516,2082,2024-08-04,échouée,1757.57,web
7517,1380,2024-02-04,expédiée,601.32,web
7518,4426,2019-05-08,en cours,1995.7,mobile
7519,194,2024-06-30,expédiée,209.38,mobile
7520,5708,2024-11-03,échouée,1470.83,web
7521,5786,2021-04-01,échouée,810.08,mobile
7522,1389,2021-03-28,échouée,149.79,web
7523,767,2023-07-21,expédiée,1893.42,web
7524,4594,2019-09-15,livrée,613.62,web
7525,418,2021-04-14,livrée,1699.46,web
7526,2930,2024-04-18,échouée,1695.22,web
7527,420,2022-09-14,échouée,1782.03,mobile
7528,2274,2021-08-13,livrée,1038.62,web
7529,5667,2023-01-16,échouée,1749.25,web
7530,957,2020-09-13,expédiée,462.44,mobile
7531,2812,2020-01-04,échouée,814.1,mobile
7532,3887,2023-01-15,en cours,1549.02,mobile
7533,5935,2022-03-15,expédiée,413.31,mobile
7534,2161,2023-01-20,livrée,1252.79,web
7535,845,2021-01-08,en cours,494.96,mobile
7536,1671,2020-03-04,en cours,1946.93,mobile
7537,5687,2024-10-07,en cours,891.79,web
7538,532,2025-10-15,livrée,167.88,web
7539,2181,2025-01-30,livrée,1372.51,web
7540,3845,2024-02-26,livrée,1094.33,mobile
7541,3790,2025-07-18,en cours,963.41,mobile
7542,1488,2020-06-18,en cours,639.13,mobile
7543,5905,2019-03-06,échouée,700.15,web
7544,4635,2019-07-27,livrée,1873.2,web
7545,4876,2024-07-07,en cours,444.9,web
7546,390,2024-08-27,expédiée,802.82,mobile
7547,422,2022-11-14,en cours,67.35,web
7548,3926,2022-02-07,échouée,1905.54,web
7549,2100,2024-05-04,expédiée,1913.78,web
7550,2523,2024-02-27,expédiée,1365.2,web
7551,3943,2024-05-18,en cours,1747.33,web
7552,1318,2024-11-07,échouée,1129.83,mobile
7553,2142,2019-08-16,en cours,503.13,mobile
7554,4460,2025-10-19,échouée,1769.83,web
7555,2490,2023-07-13,livrée,1472.66,mobile
7556,2395,2022-12-27,échouée,1090.34,mobile
7557,652,2025-09-21,livrée,511.29,web
7558,3279,2019-08-21,échouée,1431.8,mobile
7559,3718,2021-10-07,expédiée,568.77,mobile
7560,3599,2023-12-02,livrée,478.92,web
7561,4877,2019-06-01,en cours,667.01,web
7562,4402,2024-11-30,expédiée,1034.47,web
7563,936,2024-09-05,expédiée,1607.27,web
7564,16,2021-09-10,expédiée,546.79,web
7565,2770,2024-03-18,livrée,1880.78,web
7566,5850,2021-03-29,livrée,311.31,web
7567,2393,2022-01-16,échouée,1589.09,mobile
7568,5844,2024-04-14,livrée,1855.77,web
7569,3122,2020-12-26,livrée,187.47,mobile
7570,2735,2020-07-10,livrée,629.7,mobile
7571,5416,2020-03-25,échouée,1628.21,mobile
7572,3823,2020-10-07,en cours,1399.03,mobile
7573,5374,2020-09-29,expédiée,1374.03,web
7574,665,2023-12-15,expédiée,856.59,web
7575,1156,2025-06-20,échouée,1723.08,web
7576,1017,2020-10-14,en cours,223.26,web
7577,230,2021-10-19,expédiée,89.97,web
7578,4299,2025-10-09,expédiée,1309.75,web
7579,2587,2020-03-04,livrée,1225.01,mobile
7580,3350,2019-06-02,livrée,625.56,mobile
7581,3029,2020-01-09,échouée,752.86,mobile
7582,3951,2019-09-23,échouée,97.61,mobile
7583,5783,2024-06-22,échouée,1781.51,web
7584,2492,2024-05-02,en cours,1197.63,mobile
7585,5294,2019-01-30,échouée,698.02,mobile
7586,5667,2022-10-10,échouée,1436.58,web
7587,389,2024-05-24,expédiée,457.56,web
7588,4050,2019-06-21,expédiée,1769.98,mobile
7589,297,2020-05-07,expédiée,356.57,web
7590,1997,2021-01-03,expédiée,1106.12,web
7591,2479,2023-02-18,expédiée,1674.87,web
7592,5218,2023-08-06,livrée,1744.05,web
7593,7,2022-11-03,livrée,949.59,mobile
7594,4470,2021-03-11,livrée,400.69,web
7595,836,2019-06-05,en cours,1363.28,mobile
7596,4066,2024-01-03,expédiée,1353.89,mobile
7597,4441,2025-11-15,expédiée,1281.99,mobile
7598,5314,2022-07-10,échouée,1238.04,mobile
7599,4712,2023-08-28,échouée,744.42,mobile
7600,1639,2022-10-15,expédiée,1250.21,mobile
7601,3956,2022-03-25,en cours,434.81,mobile
7602,1323,2025-11-14,en cours,1959.07,mobile
7603,4571,2023-12-26,échouée,1682.18,mobile
7604,4735,2023-06-09,échouée,1978.2,mobile
7605,4770,2025-03-08,échouée,1520.9,mobile
7606,3626,2023-08-01,échouée,1645.16,mobile
7607,472,2021-10-13,expédiée,931.26,web
7608,5912,2019-09-18,échouée,1344.09,web
7609,4281,2022-09-21,en cours,67.77,web
7610,1762,2025-02-22,échouée,1549.38,mobile
7611,3642,2021-08-06,en cours,871.05,web
7612,1694,2023-11-27,expédiée,30.67,web
7613,2712,2020-05-14,livrée,1484.96,web
7614,4817,2025-09-04,livrée,1457.92,web
7615,1935,2021-07-30,échouée,1649.07,web
7616,4489,2024-11-02,expédiée,401.21,web
7617,156,2025-01-07,expédiée,1974.89,mobile
7618,122,2021-11-26,échouée,640.26,mobile
7619,3364,2023-08-29,livrée,1133.63,web
7620,1469,2024-09-14,en cours,1869.5,web
7621,1664,2021-12-25,livrée,689.58,web
7622,1702,2025-10-03,en cours,600.8,web
7623,616,2022-09-03,échouée,1187.2,web
7624,654,2021-08-09,expédiée,1226.33,mobile
7625,4374,2020-04-10,expédiée,1154.67,web
7626,2508,2025-09-28,expédiée,1583.27,mobile
7627,5116,2025-05-10,expédiée,1077.73,web
7628,3395,2019-04-05,livrée,1402.57,web
7629,3647,2020-03-28,échouée,1739.07,mobile
7630,885,2021-05-20,en cours,32.78,mobile
7631,3427,2019-07-24,livrée,1834.86,mobile
7632,1301,2022-05-01,livrée,1030.2,web
7633,627,2020-10-08,échouée,1946.71,mobile
7634,2143,2024-09-05,en cours,651.42,web
7635,730,2025-11-10,en cours,35.93,web
7636,557,2019-05-17,livrée,1781.13,web
7637,5536,2024-05-22,expédiée,625.5,web
7638,4915,2020-11-18,échouée,1095.77,web
7639,2280,2025-08-23,échouée,638.43,web
7640,2198,2020-08-31,expédiée,1468.58,web
7641,4999,2024-07-07,échouée,1584.75,web
7642,2744,2019-01-26,en cours,236.6,web
7643,898,2025-01-07,en cours,1068.02,mobile
7644,4808,2025-08-16,échouée,1614.4,mobile
7645,1269,2022-11-14,livrée,347.98,web
7646,3070,2023-11-08,échouée,1132.71,mobile
7647,1453,2022-07-11,en cours,316.15,mobile
7648,4994,2019-11-28,expédiée,1835.1,web
7649,2917,2022-11-25,échouée,553.81,web
7650,1694,2020-02-24,échouée,50.47,mobile
7651,4459,2022-03-15,expédiée,345.89,mobile
7652,5480,2024-09-04,livrée,279.24,mobile
7653,2634,2020-07-20,échouée,201.41,web
7654,4542,2023-06-05,expédiée,1246.33,mobile
7655,1439,2024-01-20,en cours,1863.59,mobile
7656,5987,2020-02-26,livrée,1085.58,web
7657,1027,2023-07-31,livrée,1512.4,mobile
7658,4377,2019-06-01,expédiée,1917.24,web
7659,622,2023-08-29,expédiée,150.75,web
7660,4227,2023-11-09,échouée,1690.52,mobile
7661,5627,2020-07-03,en cours,302.81,web
7662,4131,2025-06-06,expédiée,251.86,web
7663,5327,2022-03-03,échouée,216.78,mobile
7664,3549,2019-03-16,livrée,1377.73,mobile
7665,4961,2022-01-28,livrée,645.03,web
7666,5961,2020-05-07,échouée,35.34,web
7667,4285,2024-02-10,en cours,736.1,mobile
7668,5260,2020-04-09,en cours,1964.4,mobile
7669,905,2021-10-07,livrée,1298.77,web
7670,1095,2021-04-02,en cours,89.01,web
7671,4714,2020-11-22,échouée,931.83,mobile
7672,4612,2021-10-13,livrée,1926.34,mobile
7673,4995,2023-02-09,expédiée,468.42,web
7674,4014,2022-09-06,expédiée,901.63,mobile
7675,711,2024-01-29,échouée,531.46,web
7676,5104,2024-03-17,échouée,726.36,mobile
7677,5990,2023-02-18,expédiée,1878.87,web
7678,5158,2021-05-28,en cours,142.86,web
7679,856,2025-05-11,échouée,1540.13,web
7680,680,2023-08-31,en cours,74.41,web
7681,5376,2020-09-25,livrée,807.09,mobile
7682,3295,2022-01-04,expédiée,1629.81,web
7683,3904,2021-03-02,livrée,303.46,mobile
7684,4295,2024-02-29,en cours,194.36,mobile
7685,3768,2019-03-05,en cours,366.46,mobile
7686,4254,2019-08-22,livrée,1527.15,web
7687,465,2020-09-01,échouée,521.67,web
7688,3240,2020-11-07,expédiée,205.26,mobile
7689,3854,2023-05-30,en cours,219.8,mobile
7690,5466,2020-04-18,en cours,875.06,mobile
7691,2548,2021-08-22,expédiée,751.3,mobile
7692,964,2021-02-13,expédiée,1705.76,mobile
7693,4074,2019-06-06,en cours,1035.27,mobile
7694,5451,2022-12-15,en cours,963.77,web
7695,3132,2023-11-24,livrée,1287.54,web
7696,122,2022-05-19,en cours,119.05,web
7697,854,2021-10-23,en cours,661.07,web
7698,3859,2023-10-28,en cours,108.19,mobile
7699,3522,2023-02-02,en cours,1492.37,web
7700,2642,2021-02-05,échouée,1119.93,web
7701,1515,2024-06-06,expédiée,1632.64,mobile
7702,5812,2020-06-18,expédiée,1941.21,web
7703,4767,2022-05-16,expédiée,1914.05,mobile
7704,2955,2021-09-21,échouée,889.81,mobile
7705,3197,2023-05-03,échouée,1189.31,mobile
7706,3799,2024-12-02,échouée,1259.27,mobile
7707,1739,2023-08-27,livrée,457.91,web
7708,1063,2020-04-13,expédiée,709.2,web
7709,4730,2022-12-21,échouée,564.15,web
7710,2647,2023-12-03,livrée,1470.32,web
7711,4021,2019-10-12,livrée,1703.55,mobile
7712,771,2022-10-08,livrée,1703.13,web
7713,4517,2020-09-24,livrée,798.27,mobile
7714,615,2020-02-28,en cours,165.16,web
7715,2027,2022-11-04,en cours,93.88,mobile
7716,1832,2019-03-22,en cours,803.2,web
7717,4858,2025-07-20,expédiée,1304.8,web
7718,3714,2025-09-12,échouée,1596.18,mobile
7719,2975,2020-12-16,livrée,696.71,web
7720,1698,2025-09-10,livrée,1316.11,web
7721,4659,2023-03-24,échouée,982.24,mobile
7722,3818,2023-06-03,en cours,69.19,mobile
7723,5868,2021-02-16,livrée,1990.22,web
7724,2352,2021-09-14,expédiée,167.92,web
7725,1678,2025-10-17,expédiée,1240.51,web
7726,3487,2021-04-11,échouée,75.61,mobile
7727,4670,2019-07-03,expédiée,166.07,mobile
7728,3111,2021-03-15,expédiée,1765.59,web
7729,43,2024-06-01,en cours,955.34,mobile
7730,4842,2023-06-24,échouée,1638.25,mobile
7731,1026,2020-04-23,expédiée,815.84,mobile
7732,3249,2021-06-08,livrée,1363.85,mobile
7733,5766,2020-01-13,livrée,655.12,web
7734,2524,2020-01-14,en cours,705.88,mobile
7735,1425,2019-05-30,expédiée,1305.84,web
7736,349,2025-10-20,échouée,451.01,web
7737,5335,2023-03-22,livrée,580.25,mobile
7738,330,2020-03-14,expédiée,1165.9,web
7739,2973,2023-07-04,livrée,959.46,web
7740,5428,2023-08-05,échouée,450.91,mobile
7741,3473,2022-09-30,livrée,1694.51,web
7742,1563,2025-02-16,échouée,509.61,web
7743,5875,2022-05-04,livrée,633.69,web
7744,5537,2025-04-10,en cours,1566.68,mobile
7745,799,2025-11-07,échouée,1121.93,mobile
7746,5657,2019-04-07,échouée,682.13,web
7747,2216,2023-11-28,échouée,731.12,mobile
7748,1037,2019-10-12,échouée,1507.46,mobile
7749,1268,2020-08-23,expédiée,183.82,mobile
7750,1986,2021-02-08,en cours,1848.26,web
7751,4584,2022-04-16,expédiée,1886.08,mobile
7752,239,2025-09-18,échouée,99.13,web
7753,5255,2024-12-12,expédiée,1856.5,mobile
7754,2746,2022-11-01,expédiée,1925.09,mobile
7755,4310,2020-01-07,échouée,1945.5,mobile
7756,4662,2020-01-14,en cours,873.98,mobile
7757,4770,2025-11-27,expédiée,1753.68,web
7758,545,2022-02-08,échouée,561.06,web
7759,1438,2021-05-18,en cours,843.24,mobile
7760,1397,2022-06-16,livrée,1511.49,mobile
7761,1418,2025-12-13,expédiée,1452.38,mobile
7762,4511,2020-11-16,expédiée,574.63,web
7763,2369,2019-05-09,livrée,1299.95,web
7764,2800,2019-03-02,livrée,96.23,web
7765,1205,2024-08-30,échouée,170.22,web
7766,4844,2021-04-30,livrée,281.59,mobile
7767,3741,2023-05-22,livrée,1811.1,mobile
7768,4900,2025-12-28,en cours,361.87,web
7769,4222,2022-05-11,échouée,25.72,mobile
7770,2820,2024-05-21,expédiée,228.71,web
7771,596,2021-11-20,livrée,1311.33,mobile
7772,2641,2019-01-21,expédiée,1923.32,web
7773,5546,2020-05-30,échouée,839.25,mobile
7774,1750,2020-02-10,livrée,707.82,web
7775,3131,2024-08-06,livrée,418.01,mobile
7776,5738,2022-01-28,livrée,320.83,mobile
7777,2488,2021-10-04,expédiée,1847.18,web
7778,1315,2023-07-16,livrée,1987.2,web
7779,1059,2022-04-22,livrée,176.11,mobile
7780,3651,2020-10-05,expédiée,152.58,web
7781,5343,2019-07-05,échouée,814.63,web
7782,2931,2019-12-04,livrée,295.21,mobile
7783,2593,2021-11-27,en cours,1227.78,mobile
7784,4678,2023-01-29,expédiée,600.65,web
7785,4044,2022-07-23,échouée,1198.5,web
7786,753,2021-12-11,en cours,637.97,mobile
7787,3577,2023-02-04,expédiée,1898.27,web
7788,3827,2020-05-04,échouée,1738.36,web
7789,1403,2022-07-06,expédiée,852.76,mobile
7790,1142,2023-03-03,échouée,328.28,mobile
7791,4659,2020-03-03,échouée,673.2,mobile
7792,5762,2021-07-12,expédiée,87.87,mobile
7793,177,2019-07-20,échouée,1642.8,web
7794,1656,2020-02-26,expédiée,26.15,web
7795,3065,2023-10-17,livrée,1578.94,mobile
7796,2480,2025-05-10,échouée,362.21,web
7797,1656,2019-07-01,échouée,532.3,mobile
7798,1362,2021-01-18,échouée,1742.15,mobile
7799,2133,2020-10-14,expédiée,157.52,web
7800,18,2023-12-22,expédiée,475.89,mobile
7801,3804,2019-05-13,échouée,1719.81,web
7802,1161,2025-02-19,livrée,1072.78,mobile
7803,4384,2025-12-26,échouée,692.77,web
7804,3811,2021-08-27,en cours,927.97,web
7805,2162,2022-04-10,expédiée,1156.18,web
7806,1406,2022-12-24,expédiée,1575.3,mobile
7807,1211,2021-07-27,échouée,951.6,mobile
7808,2723,2019-01-14,livrée,468.19,web
7809,2519,2021-09-16,livrée,1904.47,web
7810,281,2024-05-13,échouée,1485.85,web
7811,5984,2023-05-11,expédiée,706.52,mobile
7812,4544,2020-01-01,livrée,1972.46,mobile
7813,201,2020-07-18,expédiée,707.57,web
7814,669,2019-03-19,échouée,379.32,mobile
7815,5099,2025-07-26,échouée,1353.63,web
7816,1957,2024-09-17,expédiée,246.08,mobile
7817,2454,2019-04-23,en cours,1915.42,mobile
7818,225,2019-01-08,livrée,973.17,web
7819,2813,2023-06-13,livrée,970.06,mobile
7820,4262,2021-07-02,en cours,626.5,mobile
7821,367,2019-07-07,échouée,891.37,web
7822,953,2024-05-12,en cours,1819.48,web
7823,2607,2023-12-28,échouée,1428.18,web
7824,1033,2019-09-09,échouée,1422.91,web
7825,3894,2025-10-06,livrée,294.06,web
7826,3014,2019-03-28,échouée,396.81,web
7827,3220,2019-08-18,expédiée,838.14,web
7828,771,2025-08-19,échouée,1778.49,mobile
7829,2350,2022-11-21,échouée,130.65,mobile
7830,5051,2019-01-06,en cours,106.56,web
